INSERT INTO public.rents (rent_date, cust_id, emp_id, return_date, status)
VALUES
    ('2025-01-01', 20236630, 19947586, '2025-01-08', 'Returned'),
    ('2025-07-16', 20239860, 19948652, '2025-07-22', 'Confirmed'),
    ('2025-07-17', 20230693, 19943242, '2025-07-24', 'Returned'),
    ('2025-07-18', 20236547, 19942521, '2025-07-25', 'Returned'),
    ('2025-07-19', 20235250, 19947714, '2025-07-26', 'Returned'),
    ('2025-07-20', 20238187, 19948700, '2025-07-26', 'Returned'),
    ('2025-07-21', 20230182, 19949608, '2025-07-26', 'Confirmed'),
    ('2025-07-22', 20235821, 19943277, '2025-07-27', 'Draft'),
    ('2025-07-23', 20235577, 19947008, '2025-07-26', 'Returned'),
    ('2025-07-24', 20234715, 19944372, '2025-07-28', 'Draft'),
    ('2025-07-25', 20233771, 19944943, '2025-08-01', 'Confirmed'),
    ('2025-07-26', 20239177, 19944043, '2025-07-30', 'Confirmed'),
    ('2025-07-27', 20233301, 19945985, '2025-07-30', 'Returned'),
    ('2025-07-28', 20233373, 19941643, '2025-07-31', 'Returned'),
    ('2025-07-29', 20230086, 19941074, '2025-08-02', 'Draft'),
    ('2025-07-30', 20232347, 19947572, '2025-08-03', 'Draft'),
    ('2025-07-31', 20238858, 19944275, '2025-08-04', 'Draft'),
    ('2025-08-01', 20238153, 19946834, '2025-08-06', 'Returned'),
    ('2025-08-02', 20231687, 19947011, '2025-08-08', 'Draft'),
    ('2025-08-03', 20234410, 19944827, '2025-08-08', 'Returned'),
    ('2025-08-04', 20232412, 19949442, '2025-08-08', 'Draft'),
    ('2025-08-05', 20235657, 19942963, '2025-08-12', 'Confirmed'),
    ('2025-08-06', 20231073, 19948098, '2025-08-09', 'Confirmed'),
    ('2025-08-07', 20237591, 19940282, '2025-08-12', 'Confirmed'),
    ('2025-08-08', 20234086, 19943043, '2025-08-15', 'Confirmed'),
    ('2025-08-09', 20233059, 19949401, '2025-08-12', 'Draft'),
    ('2025-08-10', 20239123, 19941204, '2025-08-14', 'Draft'),
    ('2025-08-11', 20232708, 19944306, '2025-08-17', 'Confirmed'),
    ('2025-08-12', 20236420, 19940807, '2025-08-16', 'Draft'),
    ('2025-08-13', 20230317, 19944621, '2025-08-19', 'Confirmed'),
    ('2025-08-14', 20231357, 19947035, '2025-08-18', 'Returned'),
    ('2025-08-15', 20235374, 19948231, '2025-08-20', 'Confirmed'),
    ('2025-08-16', 20233039, 19943737, '2025-08-22', 'Confirmed'),
    ('2025-08-17', 20236478, 19947264, '2025-08-21', 'Returned'),
    ('2025-08-18', 20236957, 19945151, '2025-08-21', 'Confirmed'),
    ('2025-08-19', 20236343, 19947112, '2025-08-25', 'Returned'),
    ('2025-08-20', 20236868, 19941529, '2025-08-25', 'Returned'),
    ('2025-08-21', 20235536, 19944416, '2025-08-24', 'Draft'),
    ('2025-08-22', 20235015, 19948606, '2025-08-27', 'Confirmed'),
    ('2025-08-23', 20237640, 19943886, '2025-08-29', 'Draft'),
    ('2025-08-24', 20238230, 19942712, '2025-08-27', 'Confirmed'),
    ('2025-08-25', 20237739, 19949395, '2025-08-30', 'Returned'),
    ('2025-08-26', 20232499, 19948913, '2025-09-02', 'Confirmed'),
    ('2025-08-27', 20238637, 19949624, '2025-08-31', 'Draft'),
    ('2025-08-28', 20231268, 19949824, '2025-09-01', 'Draft'),
    ('2025-08-29', 20239943, 19940196, '2025-09-04', 'Draft'),
    ('2025-08-30', 20238241, 19949962, '2025-09-05', 'Confirmed'),
    ('2025-08-31', 20230136, 19945959, '2025-09-07', 'Confirmed'),
    ('2025-09-01', 20239979, 19947107, '2025-09-07', 'Draft'),
    ('2025-09-02', 20239588, 19945136, '2025-09-05', 'Confirmed'),
    ('2025-09-03', 20233195, 19946123, '2025-09-06', 'Draft'),
    ('2025-09-04', 20237821, 19941596, '2025-09-09', 'Draft'),
    ('2025-09-05', 20239028, 19946588, '2025-09-11', 'Returned'),
    ('2025-09-06', 20237387, 19941470, '2025-09-12', 'Returned'),
    ('2025-09-07', 20230396, 19947996, '2025-09-14', 'Confirmed'),
    ('2025-09-08', 20234745, 19947688, '2025-09-14', 'Confirmed'),
    ('2025-09-09', 20239235, 19944706, '2025-09-12', 'Confirmed'),
    ('2025-09-10', 20234307, 19947858, '2025-09-16', 'Draft'),
    ('2025-09-11', 20231568, 19940294, '2025-09-15', 'Confirmed'),
    ('2025-09-12', 20238674, 19945759, '2025-09-15', 'Returned'),
    ('2025-09-13', 20232923, 19942648, '2025-09-17', 'Draft'),
    ('2025-09-14', 20235520, 19950022, '2025-09-20', 'Returned'),
    ('2025-09-15', 20234765, 19940007, '2025-09-22', 'Draft'),
    ('2025-09-16', 20230328, 19944966, '2025-09-23', 'Draft'),
    ('2025-09-17', 20233452, 19944381, '2025-09-24', 'Draft'),
    ('2025-09-18', 20238817, 19946159, '2025-09-21', 'Draft'),
    ('2025-09-19', 20237889, 19941437, '2025-09-24', 'Confirmed'),
    ('2025-09-20', 20239088, 19941150, '2025-09-26', 'Confirmed'),
    ('2025-09-21', 20236820, 19949863, '2025-09-25', 'Returned'),
    ('2025-09-22', 20236863, 19940388, '2025-09-26', 'Confirmed'),
    ('2025-09-23', 20234204, 19943494, '2025-09-29', 'Draft'),
    ('2025-09-24', 20235893, 19946130, '2025-09-30', 'Draft'),
    ('2025-09-25', 20237674, 19942014, '2025-10-02', 'Returned'),
    ('2025-09-26', 20233691, 19949882, '2025-09-29', 'Returned'),
    ('2025-09-27', 20237817, 19947620, '2025-10-03', 'Draft'),
    ('2025-09-28', 20238229, 19948304, '2025-10-01', 'Returned'),
    ('2025-09-29', 20236280, 19949229, '2025-10-03', 'Returned'),
    ('2025-09-30', 20231955, 19941068, '2025-10-07', 'Draft'),
    ('2025-10-01', 20234263, 19944690, '2025-10-08', 'Returned'),
    ('2025-10-02', 20231079, 19947277, '2025-10-05', 'Returned'),
    ('2025-10-03', 20237366, 19941051, '2025-10-06', 'Draft'),
    ('2025-10-04', 20237775, 19940139, '2025-10-10', 'Returned'),
    ('2025-10-05', 20234600, 19940038, '2025-10-11', 'Returned'),
    ('2025-10-06', 20233584, 19942927, '2025-10-12', 'Returned'),
    ('2025-10-07', 20232232, 19945946, '2025-10-12', 'Returned'),
    ('2025-10-08', 20234082, 19947026, '2025-10-15', 'Confirmed'),
    ('2025-10-09', 20237504, 19941073, '2025-10-15', 'Confirmed'),
    ('2025-10-10', 20232220, 19945135, '2025-10-16', 'Draft'),
    ('2025-10-11', 20231730, 19940157, '2025-10-16', 'Draft'),
    ('2025-10-12', 20232089, 19946750, '2025-10-15', 'Confirmed'),
    ('2025-10-13', 20230018, 19947614, '2025-10-20', 'Draft'),
    ('2025-10-14', 20233529, 19943036, '2025-10-21', 'Returned'),
    ('2025-10-15', 20230644, 19945685, '2025-10-20', 'Draft'),
    ('2025-10-16', 20232291, 19940282, '2025-10-19', 'Draft'),
    ('2025-10-17', 20234399, 19943744, '2025-10-24', 'Returned'),
    ('2025-10-18', 20235092, 19940924, '2025-10-25', 'Returned'),
    ('2025-10-19', 20230968, 19946227, '2025-10-24', 'Confirmed'),
    ('2025-10-20', 20233357, 19945592, '2025-10-23', 'Confirmed'),
    ('2025-10-21', 20234417, 19945190, '2025-10-24', 'Returned'),
    ('2025-10-22', 20233118, 19944271, '2025-10-28', 'Confirmed'),
    ('2025-10-23', 20237773, 19941255, '2025-10-28', 'Confirmed'),
    ('2025-10-24', 20238598, 19947237, '2025-10-29', 'Draft'),
    ('2025-10-25', 20239250, 19949403, '2025-10-31', 'Draft'),
    ('2025-10-26', 20239796, 19947428, '2025-10-30', 'Draft'),
    ('2025-10-27', 20237913, 19942680, '2025-11-03', 'Confirmed'),
    ('2025-10-28', 20233427, 19943065, '2025-11-03', 'Returned'),
    ('2025-10-29', 20236504, 19942440, '2025-11-03', 'Confirmed'),
    ('2025-10-30', 20232295, 19944322, '2025-11-06', 'Confirmed'),
    ('2025-10-31', 20232332, 19948808, '2025-11-07', 'Draft'),
    ('2025-11-01', 20230845, 19940585, '2025-11-04', 'Draft'),
    ('2025-11-02', 20239563, 19940808, '2025-11-07', 'Draft'),
    ('2025-11-03', 20232798, 19948036, '2025-11-09', 'Draft'),
    ('2025-11-04', 20235400, 19946729, '2025-11-10', 'Confirmed'),
    ('2025-11-05', 20238530, 19941028, '2025-11-10', 'Draft'),
    ('2025-11-06', 20236568, 19948067, '2025-11-12', 'Returned'),
    ('2025-11-07', 20234633, 19947310, '2025-11-12', 'Draft'),
    ('2025-11-08', 20230096, 19948933, '2025-11-12', 'Confirmed'),
    ('2025-11-09', 20239108, 19944900, '2025-11-14', 'Returned'),
    ('2025-11-10', 20231015, 19945177, '2025-11-13', 'Returned'),
    ('2025-11-11', 20230097, 19942791, '2025-11-18', 'Returned'),
    ('2025-11-12', 20233153, 19947137, '2025-11-17', 'Draft'),
    ('2025-11-13', 20230260, 19949936, '2025-11-17', 'Confirmed'),
    ('2025-11-14', 20235028, 19948280, '2025-11-21', 'Draft'),
    ('2025-11-15', 20235093, 19944906, '2025-11-22', 'Returned'),
    ('2025-11-16', 20231935, 19940272, '2025-11-22', 'Returned'),
    ('2025-11-17', 20231896, 19948485, '2025-11-20', 'Returned'),
    ('2025-11-18', 20233393, 19948409, '2025-11-22', 'Confirmed'),
    ('2025-11-19', 20231014, 19942376, '2025-11-26', 'Confirmed'),
    ('2025-11-20', 20232667, 19942384, '2025-11-24', 'Draft'),
    ('2025-11-21', 20236820, 19949906, '2025-11-27', 'Confirmed'),
    ('2025-11-22', 20235935, 19949115, '2025-11-26', 'Draft'),
    ('2025-11-23', 20236446, 19947733, '2025-11-26', 'Draft'),
    ('2025-11-24', 20237481, 19949885, '2025-11-29', 'Draft'),
    ('2025-11-25', 20233482, 19943763, '2025-11-30', 'Confirmed'),
    ('2025-11-26', 20232763, 19940289, '2025-12-02', 'Confirmed'),
    ('2025-11-27', 20230684, 19947122, '2025-12-02', 'Confirmed'),
    ('2025-11-28', 20235173, 19943581, '2025-12-02', 'Confirmed'),
    ('2025-11-29', 20238714, 19947972, '2025-12-06', 'Confirmed'),
    ('2025-11-30', 20235799, 19947645, '2025-12-03', 'Returned'),
    ('2025-12-01', 20237038, 19946887, '2025-12-07', 'Draft'),
    ('2025-12-02', 20239730, 19945722, '2025-12-07', 'Confirmed'),
    ('2025-12-03', 20235119, 19940250, '2025-12-09', 'Returned'),
    ('2025-12-04', 20235412, 19944724, '2025-12-10', 'Returned'),
    ('2025-12-05', 20237271, 19949017, '2025-12-12', 'Returned'),
    ('2025-12-06', 20235211, 19941853, '2025-12-10', 'Returned'),
    ('2025-12-07', 20233911, 19940051, '2025-12-12', 'Returned'),
    ('2025-12-08', 20235468, 19947427, '2025-12-14', 'Draft'),
    ('2025-12-09', 20231423, 19945136, '2025-12-15', 'Draft'),
    ('2025-12-10', 20238601, 19944408, '2025-12-16', 'Returned'),
    ('2025-12-11', 20238960, 19945662, '2025-12-18', 'Draft'),
    ('2025-12-12', 20234502, 19947802, '2025-12-18', 'Confirmed'),
    ('2025-12-13', 20231058, 19944905, '2025-12-17', 'Returned'),
    ('2025-12-14', 20230397, 19942209, '2025-12-18', 'Returned'),
    ('2025-12-15', 20238594, 19944146, '2025-12-21', 'Draft'),
    ('2025-12-16', 20235776, 19948275, '2025-12-20', 'Confirmed'),
    ('2025-12-17', 20233382, 19946660, '2025-12-24', 'Confirmed'),
    ('2025-12-18', 20234117, 19948071, '2025-12-23', 'Draft'),
    ('2025-12-19', 20231305, 19946288, '2025-12-25', 'Returned'),
    ('2025-12-20', 20234281, 19940967, '2025-12-26', 'Draft'),
    ('2025-12-21', 20237179, 19945049, '2025-12-24', 'Confirmed'),
    ('2025-12-22', 20239990, 19950011, '2025-12-26', 'Returned'),
    ('2025-12-23', 20232939, 19946963, '2025-12-28', 'Draft'),
    ('2025-12-24', 20238517, 19946082, '2025-12-30', 'Confirmed'),
    ('2025-12-25', 20235365, 19941946, '2025-12-29', 'Draft'),
    ('2025-12-26', 20235449, 19944445, '2026-01-02', 'Confirmed'),
    ('2025-12-27', 20236558, 19947203, '2025-12-30', 'Returned'),
    ('2025-12-28', 20233453, 19941919, '2026-01-02', 'Draft'),
    ('2025-12-29', 20237440, 19948438, '2026-01-03', 'Returned'),
    ('2025-12-30', 20237704, 19947822, '2026-01-04', 'Confirmed'),
    ('2025-12-31', 20237134, 19941307, '2026-01-04', 'Draft'),
    ('2025-01-01', 20237781, 19945544, '2025-01-08', 'Confirmed'),
    ('2025-01-02', 20235559, 19948606, '2025-01-08', 'Confirmed'),
    ('2025-01-03', 20231733, 19947850, '2025-01-09', 'Draft'),
    ('2025-01-04', 20239548, 19940133, '2025-01-11', 'Returned'),
    ('2025-01-05', 20235929, 19946839, '2025-01-12', 'Returned'),
    ('2025-01-06', 20230598, 19943011, '2025-01-10', 'Returned'),
    ('2025-01-07', 20236177, 19946395, '2025-01-13', 'Returned'),
    ('2025-01-08', 20230985, 19944623, '2025-01-13', 'Returned'),
    ('2025-01-09', 20236107, 19943634, '2025-01-16', 'Returned'),
    ('2025-01-10', 20231581, 19948473, '2025-01-15', 'Returned'),
    ('2025-01-11', 20234705, 19943400, '2025-01-15', 'Confirmed'),
    ('2025-01-12', 20236748, 19948210, '2025-01-17', 'Draft'),
    ('2025-01-13', 20233058, 19940016, '2025-01-18', 'Draft'),
    ('2025-01-14', 20233816, 19947039, '2025-01-17', 'Confirmed'),
    ('2025-01-15', 20235145, 19947730, '2025-01-18', 'Confirmed'),
    ('2025-01-16', 20237051, 19942766, '2025-01-19', 'Returned'),
    ('2025-01-17', 20231118, 19949506, '2025-01-23', 'Draft'),
    ('2025-01-18', 20233780, 19947459, '2025-01-25', 'Draft'),
    ('2025-01-19', 20234670, 19948484, '2025-01-25', 'Draft'),
    ('2025-01-20', 20239984, 19947343, '2025-01-25', 'Returned'),
    ('2025-01-21', 20230268, 19947712, '2025-01-28', 'Confirmed'),
    ('2025-01-22', 20235923, 19940636, '2025-01-27', 'Confirmed'),
    ('2025-01-23', 20238220, 19943075, '2025-01-29', 'Confirmed'),
    ('2025-01-24', 20234107, 19947392, '2025-01-30', 'Draft'),
    ('2025-01-25', 20234539, 19946974, '2025-01-28', 'Returned'),
    ('2025-01-26', 20239836, 19948398, '2025-01-29', 'Draft'),
    ('2025-01-27', 20236253, 19941719, '2025-02-02', 'Draft'),
    ('2025-01-28', 20234503, 19941818, '2025-02-03', 'Draft'),
    ('2025-01-29', 20239376, 19941568, '2025-02-05', 'Confirmed'),
    ('2025-01-30', 20235547, 19940721, '2025-02-04', 'Confirmed'),
    ('2025-01-31', 20236345, 19947375, '2025-02-07', 'Returned'),
    ('2025-02-01', 20239283, 19944579, '2025-02-04', 'Returned'),
    ('2025-02-02', 20238663, 19946681, '2025-02-08', 'Confirmed'),
    ('2025-02-03', 20235874, 19948821, '2025-02-09', 'Confirmed'),
    ('2025-02-04', 20237118, 19947874, '2025-02-10', 'Returned'),
    ('2025-02-05', 20231314, 19947820, '2025-02-10', 'Returned'),
    ('2025-02-06', 20235743, 19942492, '2025-02-09', 'Confirmed'),
    ('2025-02-07', 20237319, 19949846, '2025-02-13', 'Returned'),
    ('2025-02-08', 20237608, 19946046, '2025-02-12', 'Returned'),
    ('2025-02-09', 20235499, 19949439, '2025-02-12', 'Draft'),
    ('2025-02-10', 20231844, 19947704, '2025-02-13', 'Returned'),
    ('2025-02-11', 20239034, 19944007, '2025-02-14', 'Returned'),
    ('2025-02-12', 20237448, 19944229, '2025-02-18', 'Draft'),
    ('2025-02-13', 20239081, 19942407, '2025-02-19', 'Draft'),
    ('2025-02-14', 20239342, 19945766, '2025-02-17', 'Returned'),
    ('2025-02-15', 20233766, 19946016, '2025-02-19', 'Returned'),
    ('2025-02-16', 20237677, 19940609, '2025-02-21', 'Draft'),
    ('2025-02-17', 20239339, 19943985, '2025-02-22', 'Draft'),
    ('2025-02-18', 20236722, 19949043, '2025-02-23', 'Draft'),
    ('2025-02-19', 20238601, 19942280, '2025-02-26', 'Draft'),
    ('2025-02-20', 20237925, 19949344, '2025-02-24', 'Returned'),
    ('2025-02-21', 20232253, 19946938, '2025-02-26', 'Confirmed'),
    ('2025-02-22', 20235256, 19946273, '2025-02-25', 'Draft'),
    ('2025-02-23', 20237511, 19949343, '2025-02-27', 'Draft'),
    ('2025-02-24', 20239758, 19943299, '2025-03-01', 'Draft'),
    ('2025-02-25', 20233845, 19948149, '2025-02-28', 'Confirmed'),
    ('2025-02-26', 20233485, 19948627, '2025-03-01', 'Returned'),
    ('2025-02-27', 20237820, 19949813, '2025-03-06', 'Confirmed'),
    ('2025-02-28', 20231917, 19945180, '2025-03-04', 'Returned'),
    ('2025-03-01', 20232075, 19941541, '2025-03-06', 'Draft'),
    ('2025-03-02', 20230786, 19942548, '2025-03-08', 'Returned'),
    ('2025-03-03', 20239154, 19941327, '2025-03-06', 'Returned'),
    ('2025-03-04', 20234760, 19944879, '2025-03-07', 'Draft'),
    ('2025-03-05', 20235873, 19941082, '2025-03-09', 'Confirmed'),
    ('2025-03-06', 20230149, 19950047, '2025-03-12', 'Confirmed'),
    ('2025-03-07', 20235786, 19947441, '2025-03-10', 'Confirmed'),
    ('2025-03-08', 20238738, 19945095, '2025-03-11', 'Confirmed'),
    ('2025-03-09', 20234895, 19944561, '2025-03-12', 'Confirmed'),
    ('2025-03-10', 20231992, 19942549, '2025-03-15', 'Draft'),
    ('2025-03-11', 20237871, 19943407, '2025-03-18', 'Draft'),
    ('2025-03-12', 20239978, 19947996, '2025-03-17', 'Confirmed'),
    ('2025-03-13', 20238346, 19949244, '2025-03-18', 'Draft'),
    ('2025-03-14', 20231148, 19941235, '2025-03-21', 'Draft'),
    ('2025-03-15', 20234406, 19945246, '2025-03-19', 'Returned'),
    ('2025-03-16', 20237791, 19946158, '2025-03-23', 'Draft'),
    ('2025-03-17', 20235009, 19944264, '2025-03-24', 'Returned'),
    ('2025-03-18', 20230200, 19948334, '2025-03-23', 'Returned'),
    ('2025-03-19', 20230268, 19943988, '2025-03-23', 'Returned'),
    ('2025-03-20', 20230206, 19949396, '2025-03-23', 'Returned'),
    ('2025-03-21', 20237270, 19945364, '2025-03-25', 'Draft'),
    ('2025-03-22', 20232999, 19948232, '2025-03-29', 'Returned'),
    ('2025-03-23', 20237736, 19940399, '2025-03-26', 'Draft'),
    ('2025-03-24', 20230924, 19940395, '2025-03-29', 'Returned'),
    ('2025-03-25', 20231149, 19945402, '2025-03-31', 'Confirmed'),
    ('2025-03-26', 20238336, 19946445, '2025-04-01', 'Draft'),
    ('2025-03-27', 20231818, 19944037, '2025-03-31', 'Returned'),
    ('2025-03-28', 20230659, 19948893, '2025-04-01', 'Draft'),
    ('2025-03-29', 20234903, 19943942, '2025-04-04', 'Confirmed'),
    ('2025-03-30', 20236439, 19946464, '2025-04-03', 'Draft'),
    ('2025-03-31', 20239936, 19942604, '2025-04-07', 'Confirmed'),
    ('2025-04-01', 20234755, 19949661, '2025-04-04', 'Draft'),
    ('2025-04-02', 20231219, 19941067, '2025-04-08', 'Draft'),
    ('2025-04-03', 20232599, 19946141, '2025-04-07', 'Draft'),
    ('2025-04-04', 20238696, 19945678, '2025-04-08', 'Returned'),
    ('2025-04-05', 20234711, 19946355, '2025-04-12', 'Confirmed'),
    ('2025-04-06', 20232513, 19947200, '2025-04-09', 'Returned'),
    ('2025-04-07', 20230202, 19946437, '2025-04-12', 'Confirmed'),
    ('2025-04-08', 20233788, 19944384, '2025-04-13', 'Returned'),
    ('2025-04-09', 20231616, 19940538, '2025-04-16', 'Draft'),
    ('2025-04-10', 20232272, 19941429, '2025-04-14', 'Returned'),
    ('2025-04-11', 20238530, 19940479, '2025-04-17', 'Confirmed'),
    ('2025-04-12', 20230586, 19949370, '2025-04-16', 'Draft'),
    ('2025-04-13', 20235484, 19940907, '2025-04-19', 'Returned'),
    ('2025-04-14', 20233469, 19944272, '2025-04-21', 'Draft'),
    ('2025-04-15', 20238885, 19940518, '2025-04-19', 'Draft'),
    ('2025-04-16', 20231130, 19943619, '2025-04-20', 'Returned'),
    ('2025-04-17', 20238610, 19948882, '2025-04-21', 'Returned'),
    ('2025-04-18', 20230687, 19942697, '2025-04-23', 'Returned'),
    ('2025-04-19', 20239589, 19942763, '2025-04-22', 'Draft'),
    ('2025-04-20', 20234982, 19940109, '2025-04-25', 'Returned'),
    ('2025-04-21', 20235115, 19949064, '2025-04-27', 'Returned'),
    ('2025-04-22', 20234659, 19949816, '2025-04-25', 'Draft'),
    ('2025-04-23', 20237610, 19942718, '2025-04-29', 'Draft'),
    ('2025-04-24', 20235377, 19943534, '2025-04-30', 'Draft'),
    ('2025-04-25', 20238414, 19940415, '2025-05-02', 'Draft'),
    ('2025-04-26', 20234880, 19940744, '2025-05-02', 'Confirmed'),
    ('2025-04-27', 20238289, 19943501, '2025-05-02', 'Draft'),
    ('2025-04-28', 20237409, 19944406, '2025-05-04', 'Draft'),
    ('2025-04-29', 20230330, 19948894, '2025-05-06', 'Draft'),
    ('2025-04-30', 20239480, 19941262, '2025-05-03', 'Confirmed'),
    ('2025-05-01', 20237755, 19941184, '2025-05-08', 'Confirmed'),
    ('2025-05-02', 20235133, 19940570, '2025-05-06', 'Confirmed'),
    ('2025-05-03', 20237808, 19942841, '2025-05-09', 'Draft'),
    ('2025-05-04', 20230783, 19941970, '2025-05-10', 'Confirmed'),
    ('2025-05-05', 20238939, 19947765, '2025-05-10', 'Confirmed'),
    ('2025-05-06', 20231968, 19948936, '2025-05-10', 'Draft'),
    ('2025-05-07', 20236271, 19943553, '2025-05-11', 'Confirmed'),
    ('2025-05-08', 20238422, 19947621, '2025-05-14', 'Draft'),
    ('2025-05-09', 20238056, 19940859, '2025-05-13', 'Returned'),
    ('2025-05-10', 20235796, 19949716, '2025-05-13', 'Confirmed'),
    ('2025-05-11', 20231441, 19948514, '2025-05-16', 'Confirmed'),
    ('2025-05-12', 20234667, 19947946, '2025-05-18', 'Draft'),
    ('2025-05-13', 20236201, 19948839, '2025-05-19', 'Returned'),
    ('2025-05-14', 20234120, 19946169, '2025-05-17', 'Confirmed'),
    ('2025-05-15', 20239876, 19943431, '2025-05-18', 'Returned'),
    ('2025-05-16', 20234602, 19948650, '2025-05-23', 'Confirmed'),
    ('2025-05-17', 20239488, 19945342, '2025-05-22', 'Returned'),
    ('2025-05-18', 20235117, 19948313, '2025-05-23', 'Draft'),
    ('2025-05-19', 20232082, 19945255, '2025-05-22', 'Confirmed'),
    ('2025-05-20', 20233836, 19947177, '2025-05-26', 'Returned'),
    ('2025-05-21', 20230670, 19941892, '2025-05-25', 'Confirmed'),
    ('2025-05-22', 20238309, 19941147, '2025-05-28', 'Confirmed'),
    ('2025-05-23', 20230788, 19945656, '2025-05-26', 'Draft'),
    ('2025-05-24', 20239028, 19941519, '2025-05-30', 'Confirmed'),
    ('2025-05-25', 20234810, 19943711, '2025-05-29', 'Returned'),
    ('2025-05-26', 20239657, 19947469, '2025-06-01', 'Returned'),
    ('2025-05-27', 20236523, 19947637, '2025-05-30', 'Confirmed'),
    ('2025-05-28', 20237718, 19940148, '2025-06-01', 'Returned'),
    ('2025-05-29', 20236247, 19944893, '2025-06-02', 'Draft'),
    ('2025-05-30', 20231389, 19940884, '2025-06-05', 'Draft'),
    ('2025-05-31', 20234275, 19943494, '2025-06-06', 'Returned'),
    ('2025-06-01', 20239477, 19948235, '2025-06-06', 'Returned'),
    ('2025-06-02', 20231921, 19946557, '2025-06-07', 'Returned'),
    ('2025-06-03', 20232918, 19945178, '2025-06-07', 'Returned'),
    ('2025-06-04', 20233090, 19949248, '2025-06-07', 'Returned'),
    ('2025-06-05', 20236837, 19942328, '2025-06-12', 'Confirmed'),
    ('2025-06-06', 20239042, 19947232, '2025-06-13', 'Confirmed'),
    ('2025-06-07', 20239909, 19949273, '2025-06-13', 'Draft'),
    ('2025-06-08', 20233806, 19941007, '2025-06-13', 'Draft'),
    ('2025-06-09', 20239602, 19941294, '2025-06-14', 'Draft'),
    ('2025-06-10', 20238452, 19940788, '2025-06-16', 'Confirmed'),
    ('2025-06-11', 20239567, 19947454, '2025-06-18', 'Confirmed'),
    ('2025-06-12', 20238586, 19943324, '2025-06-18', 'Draft'),
    ('2025-06-13', 20236960, 19947721, '2025-06-17', 'Returned'),
    ('2025-06-14', 20231309, 19945323, '2025-06-20', 'Returned'),
    ('2025-06-15', 20231240, 19946802, '2025-06-20', 'Confirmed'),
    ('2025-06-16', 20236397, 19947863, '2025-06-19', 'Draft'),
    ('2025-06-17', 20238900, 19949881, '2025-06-22', 'Draft'),
    ('2025-06-18', 20233901, 19948754, '2025-06-22', 'Draft'),
    ('2025-06-19', 20237494, 19945197, '2025-06-25', 'Returned'),
    ('2025-06-20', 20231188, 19942235, '2025-06-26', 'Draft'),
    ('2025-06-21', 20235030, 19944655, '2025-06-24', 'Draft'),
    ('2025-06-22', 20235640, 19946475, '2025-06-26', 'Draft'),
    ('2025-06-23', 20236666, 19945008, '2025-06-26', 'Draft'),
    ('2025-06-24', 20234249, 19941829, '2025-06-28', 'Returned'),
    ('2025-06-25', 20233569, 19949702, '2025-07-01', 'Confirmed'),
    ('2025-06-26', 20233251, 19944881, '2025-06-29', 'Returned'),
    ('2025-06-27', 20232047, 19948379, '2025-06-30', 'Draft'),
    ('2025-06-28', 20230627, 19941635, '2025-07-01', 'Draft'),
    ('2025-06-29', 20234215, 19941920, '2025-07-04', 'Returned'),
    ('2025-06-30', 20238069, 19948981, '2025-07-07', 'Confirmed'),
    ('2025-07-01', 20231052, 19948100, '2025-07-06', 'Draft'),
    ('2025-07-02', 20230766, 19946091, '2025-07-06', 'Confirmed'),
    ('2025-07-03', 20237248, 19942600, '2025-07-10', 'Returned'),
    ('2025-07-04', 20231218, 19949788, '2025-07-09', 'Returned'),
    ('2025-07-05', 20237986, 19942452, '2025-07-10', 'Confirmed'),
    ('2025-07-06', 20237113, 19942230, '2025-07-12', 'Returned'),
    ('2025-07-07', 20234900, 19944959, '2025-07-14', 'Returned'),
    ('2025-07-08', 20230147, 19942394, '2025-07-13', 'Confirmed'),
    ('2025-07-09', 20230967, 19941481, '2025-07-13', 'Draft'),
    ('2025-07-10', 20231409, 19941108, '2025-07-13', 'Draft'),
    ('2025-07-11', 20234665, 19947846, '2025-07-18', 'Returned'),
    ('2025-07-12', 20238202, 19948742, '2025-07-16', 'Returned'),
    ('2025-07-13', 20232376, 19947240, '2025-07-18', 'Confirmed'),
    ('2025-07-14', 20238151, 19942039, '2025-07-21', 'Draft'),
    ('2025-07-15', 20235536, 19944688, '2025-07-21', 'Returned'),
    ('2025-07-16', 20235566, 19945085, '2025-07-23', 'Draft'),
    ('2025-07-17', 20231221, 19949873, '2025-07-20', 'Confirmed'),
    ('2025-07-18', 20230102, 19949631, '2025-07-23', 'Confirmed'),
    ('2025-07-19', 20238304, 19949552, '2025-07-25', 'Returned'),
    ('2025-07-20', 20233808, 19947679, '2025-07-23', 'Returned'),
    ('2025-07-21', 20238291, 19940786, '2025-07-28', 'Draft'),
    ('2025-07-22', 20233607, 19946454, '2025-07-25', 'Confirmed'),
    ('2025-07-23', 20236166, 19941049, '2025-07-29', 'Draft'),
    ('2025-07-24', 20238581, 19944165, '2025-07-28', 'Returned'),
    ('2025-07-25', 20232165, 19947167, '2025-07-28', 'Returned'),
    ('2025-07-26', 20237915, 19945086, '2025-07-29', 'Returned'),
    ('2025-07-27', 20236577, 19941800, '2025-08-02', 'Returned'),
    ('2025-07-28', 20234436, 19945004, '2025-07-31', 'Draft'),
    ('2025-07-29', 20239242, 19948869, '2025-08-02', 'Confirmed'),
    ('2025-07-30', 20231421, 19943470, '2025-08-06', 'Draft'),
